Time (s)	Fz	COPx	COPy
0.463443	715.746926	-1.542324	-0.591334
0.464442	720.568894	-1.428357	-0.474146
0.465441	727.064421	-1.564467	-0.462919
0.466440	733.540208	-1.699720	-0.317885
0.467438	723.826527	-1.495933	-0.536409
0.468437	719.004559	-1.609837	-0.653483
0.469436	712.474347	-1.620266	-0.521405
0.470435	723.826527	-1.495933	-0.536409
0.471434	723.826527	-1.495933	-0.536409
0.472432	717.311261	-1.360168	-0.411318
0.473431	717.296315	-1.505255	-0.404153
0.474430	719.004559	-1.609837	-0.653483
0.475429	723.826527	-1.495933	-0.536409
0.476428	723.826527	-1.495933	-0.536409
0.477426	720.519263	-1.718811	-0.323456
0.478425	715.731980	-1.687732	-0.584156
0.479424	723.811581	-1.639716	-0.529311
0.480423	720.553948	-1.572790	-0.467015
0.481422	715.731980	-1.687732	-0.584156
0.482420	723.826527	-1.495933	-0.536409
0.483419	723.826527	-1.495933	-0.536409
0.484418	720.519263	-1.718811	-0.323456
0.485417	720.553948	-1.572790	-0.467015
0.486416	719.004559	-1.609837	-0.653483
0.487414	715.731980	-1.687732	-0.584156
0.488413	720.553948	-1.572790	-0.467015
0.489412	720.553948	-1.572790	-0.467015
0.490411	715.731980	-1.687732	-0.584156
0.491410	722.227507	-1.822420	-0.571864
0.492408	720.553948	-1.572790	-0.467015
0.493407	715.746926	-1.542324	-0.591334
0.494406	720.553948	-1.572790	-0.467015
0.495405	715.731980	-1.687732	-0.584156
0.496404	720.553948	-1.572790	-0.467015
0.497402	715.731980	-1.687732	-0.584156
0.498401	722.262192	-1.676740	-0.715072
0.499400	715.731980	-1.687732	-0.584156
0.500399	712.459401	-1.766343	-0.514193
0.501398	718.969874	-1.756174	-0.509624
0.502396	720.553948	-1.572790	-0.467015
0.503395	715.731980	-1.687732	-0.584156
0.504394	715.731980	-1.687732	-0.584156
0.505393	730.386536	-1.842952	-0.732067
0.506392	715.731980	-1.687732	-0.584156
0.507390	715.746926	-1.542324	-0.591334
0.508389	712.494086	-1.618668	-0.659367
0.509388	715.697295	-1.834743	-0.439636
0.510387	715.731980	-1.687732	-0.584156
0.511386	715.731980	-1.687732	-0.584156
0.512384	718.969874	-1.756174	-0.509624
0.513383	718.969874	-1.756174	-0.509624
0.514382	718.989613	-1.754587	-0.646339
0.515381	718.969874	-1.756174	-0.509624
0.516380	715.731980	-1.687732	-0.584156
0.517378	718.969874	-1.756174	-0.509624
0.518377	730.240872	-1.488915	-0.375676
0.519376	715.697295	-1.834743	-0.439636
0.520375	712.459401	-1.766343	-0.514193
0.521374	727.049475	-1.707612	-0.455851
0.522372	715.751720	-1.686139	-0.721489
0.523371	722.227507	-1.822420	-0.571864
0.524370	715.697295	-1.834743	-0.439636
0.525369	715.717034	-1.833146	-0.576979
